filename,label,H_Q1_B1,H_Q1_B2,H_Q1_B3,H_Q1_B4,H_Q1_B5,H_Q1_B6,H_Q1_B7,H_Q1_B8,S_Q1_B1,S_Q1_B2,S_Q1_B3,S_Q1_B4,S_Q1_B5,S_Q1_B6,S_Q1_B7,S_Q1_B8,V_Q1_B1,V_Q1_B2,V_Q1_B3,V_Q1_B4,V_Q1_B5,V_Q1_B6,V_Q1_B7,V_Q1_B8,H_Q2_B1,H_Q2_B2,H_Q2_B3,H_Q2_B4,H_Q2_B5,H_Q2_B6,H_Q2_B7,H_Q2_B8,S_Q2_B1,S_Q2_B2,S_Q2_B3,S_Q2_B4,S_Q2_B5,S_Q2_B6,S_Q2_B7,S_Q2_B8,V_Q2_B1,V_Q2_B2,V_Q2_B3,V_Q2_B4,V_Q2_B5,V_Q2_B6,V_Q2_B7,V_Q2_B8,H_Q3_B1,H_Q3_B2,H_Q3_B3,H_Q3_B4,H_Q3_B5,H_Q3_B6,H_Q3_B7,H_Q3_B8,S_Q3_B1,S_Q3_B2,S_Q3_B3,S_Q3_B4,S_Q3_B5,S_Q3_B6,S_Q3_B7,S_Q3_B8,V_Q3_B1,V_Q3_B2,V_Q3_B3,V_Q3_B4,V_Q3_B5,V_Q3_B6,V_Q3_B7,V_Q3_B8,H_Q4_B1,H_Q4_B2,H_Q4_B3,H_Q4_B4,H_Q4_B5,H_Q4_B6,H_Q4_B7,H_Q4_B8,S_Q4_B1,S_Q4_B2,S_Q4_B3,S_Q4_B4,S_Q4_B5,S_Q4_B6,S_Q4_B7,S_Q4_B8,V_Q4_B1,V_Q4_B2,V_Q4_B3,V_Q4_B4,V_Q4_B5,V_Q4_B6,V_Q4_B7,V_Q4_B8,contrast_d1_a0,contrast_d1_a45,contrast_d1_a90,contrast_d1_a135,contrast_d2_a0,contrast_d2_a45,contrast_d2_a90,contrast_d2_a135,contrast_d3_a0,contrast_d3_a45,contrast_d3_a90,contrast_d3_a135,homogeneity_d1_a0,homogeneity_d1_a45,homogeneity_d1_a90,homogeneity_d1_a135,homogeneity_d2_a0,homogeneity_d2_a45,homogeneity_d2_a90,homogeneity_d2_a135,homogeneity_d3_a0,homogeneity_d3_a45,homogeneity_d3_a90,homogeneity_d3_a135,energy_d1_a0,energy_d1_a45,energy_d1_a90,energy_d1_a135,energy_d2_a0,energy_d2_a45,energy_d2_a90,energy_d2_a135,energy_d3_a0,energy_d3_a45,energy_d3_a90,energy_d3_a135,correlation_d1_a0,correlation_d1_a45,correlation_d1_a90,correlation_d1_a135,correlation_d2_a0,correlation_d2_a45,correlation_d2_a90,correlation_d2_a135,correlation_d3_a0,correlation_d3_a45,correlation_d3_a90,correlation_d3_a135
Grape Esca (Black_Measles) (843).JPG,Grape Esca (Black_Measles),0.8667027950286865,0.49835410714149475,0.021667569875717163,0.0,0.0,0.0,0.0,0.0,0.9336591362953186,0.02425088733434677,0.054564498364925385,0.09700354933738708,0.32132425904273987,0.10912899672985077,0.012125443667173386,0.0,0.9359943270683289,0.07341131567955017,0.24470439553260803,0.23246917128562927,0.06729371100664139,0.006117609795182943,0.006117609795182943,0.0,0.9193345904350281,0.3123380243778229,0.23572681844234467,0.0,0.0,0.0,0.0,0.04125219210982323,0.8344685435295105,0.18042562901973724,0.3834044635295868,0.3007093667984009,0.18042562901973724,0.030070938169956207,0.015035469084978104,0.0,0.8749443292617798,0.19357174634933472,0.19357174634933472,0.15485739707946777,0.3019719421863556,0.20131462812423706,0.06194296106696129,0.0,0.6457157731056213,0.6720715165138245,0.36239150166511536,0.0,0.0065889363177120686,0.0,0.0,0.0,0.7012892961502075,0.06440411508083344,0.10734019428491592,0.293396532535553,0.6368851661682129,0.028624052181839943,0.0,0.0,0.7622314095497131,0.22940945625305176,0.4810198247432709,0.3626149594783783,0.059202440083026886,0.0,0.0,0.0,0.6937972903251648,0.46253150701522827,0.550956666469574,0.0,0.0,0.0,0.0,0.0340096689760685,0.6755619645118713,0.05313408747315407,0.18217401206493378,0.2201269418001175,0.6603807806968689,0.15181167423725128,0.0,0.0,0.7032148838043213,0.07561450451612473,0.21172061562538147,0.6049160361289978,0.29489657282829285,0.045368701219558716,0.0,0.0,12.067540168762207,16.96462059020996,9.675403594970703,15.93236255645752,24.40416717529297,16.96462059020996,21.72916603088379,15.93236255645752,34.07866287231445,30.671112060546875,32.131465911865234,33.720001220703125,0.5833035707473755,0.5468781590461731,0.5927886962890625,0.533298909664154,0.4787293076515198,0.5468781590461731,0.5034066438674927,0.533298909664154,0.42673540115356445,0.4252271354198456,0.4517863392829895,0.4237818419933319,0.3973909914493561,0.36492791771888733,0.390087753534317,0.365902841091156,0.35343673825263977,0.36492791771888733,0.3407141864299774,0.365902841091156,0.31277763843536377,0.2886184751987457,0.3055303692817688,0.2910018861293793,0.8492698669433594,0.7880204916000366,0.878903329372406,0.8009189367294312,0.6965735554695129,0.7880204916000366,0.7280073761940002,0.8009189367294312,0.5783783793449402,0.6165556907653809,0.5991783738136292,0.5784390568733215
Grape Esca (Black_Measles) (844).JPG,Grape Esca (Black_Measles),0.9225403666496277,0.2938026487827301,0.2467942237854004,0.0,0.0,0.0,0.0,0.0411323718726635,0.8389571905136108,0.17228585481643677,0.38951584696769714,0.26966482400894165,0.20224861800670624,0.029962757602334023,0.014981378801167011,0.0,0.8758374452590942,0.17051702737808228,0.23252321779727936,0.17051702737808228,0.28677862882614136,0.18601857125759125,0.06200619041919708,0.0,0.8753073215484619,0.48329854011535645,0.016109950840473175,0.0,0.0,0.0,0.0,0.0,0.931743323802948,0.024201124906539917,0.05445253103971481,0.12705591320991516,0.3267151713371277,0.07260337471961975,0.012100562453269958,0.0,0.9365552663803101,0.0734553188085556,0.257093608379364,0.21424467861652374,0.0734553188085556,0.0061212764121592045,0.0061212764121592045,0.0,0.698437511920929,0.440761536359787,0.5628185868263245,0.0,0.0,0.0,0.0,0.03390473127365112,0.6770554184913635,0.04513702914118767,0.17302528023719788,0.22568514943122864,0.6620097756385803,0.1429339200258255,0.0,0.0,0.7056803703308105,0.07587961107492447,0.2048749476671219,0.5994489192962646,0.3035184442996979,0.05311572551727295,0.0,0.0,0.6450346112251282,0.6516844630241394,0.3989904820919037,0.0,0.00664984155446291,0.0,0.0,0.0,0.7142106294631958,0.06492824107408524,0.10821373015642166,0.3390696942806244,0.5987826585769653,0.021642746403813362,0.0,0.0,0.7665731906890869,0.22112688422203064,0.4791082441806793,0.3611738979816437,0.058967169374227524,0.0,0.0,0.0,11.918346405029297,15.828304290771484,9.681451797485352,16.93340301513672,24.332292556762695,15.828304290771484,21.719791412353516,16.93340301513672,33.96336364746094,33.48444366455078,31.965517044067383,30.70222282409668,0.5851091146469116,0.534245491027832,0.5929129123687744,0.5452449917793274,0.4819439649581909,0.534245491027832,0.5026358366012573,0.5452449917793274,0.42863619327545166,0.4277525544166565,0.4541857838630676,0.42772161960601807,0.39744341373443604,0.36596643924713135,0.3900454342365265,0.3649190366268158,0.3534305989742279,0.36596643924713135,0.34075239300727844,0.3649190366268158,0.31282031536102295,0.29096370935440063,0.3054933249950409,0.28860563039779663,0.8493002653121948,0.799767017364502,0.8773416876792908,0.7857871651649475,0.6937223076820374,0.799767017364502,0.7247745990753174,0.7857871651649475,0.5745421648025513,0.5761451721191406,0.5962626934051514,0.6113632917404175
Grape Esca (Black_Measles) (845).JPG,Grape Esca (Black_Measles),0.8885403871536255,0.31218987703323364,0.336204469203949,0.0,0.0,0.0,0.0,0.0,0.9201361536979675,0.22492216527462006,0.21129052340984344,0.17039558291435242,0.1635797619819641,0.047710761427879333,0.006815823260694742,0.0,0.9276202917098999,0.01987757720053196,0.1987757682800293,0.2517826557159424,0.13251718878746033,0.13251718878746033,0.03312929719686508,0.0,0.7273023724555969,0.12914715707302094,0.6253440976142883,0.0,0.0,0.0,0.006797218695282936,0.2514970898628235,0.6214244365692139,0.3989391326904297,0.6290963292121887,0.23015719652175903,0.07671906799077988,0.007671906612813473,0.0,0.0,0.7503511905670166,0.47000017762184143,0.11543864011764526,0.23087728023529053,0.32157906889915466,0.21438604593276978,0.008245617151260376,0.0,0.7818037867546082,0.5999889373779297,0.16969384253025055,0.0,0.0,0.0,0.0,0.0,0.862229585647583,0.07710996270179749,0.1612299233675003,0.27338987588882446,0.3855498135089874,0.035049982368946075,0.0,0.0,0.8724042177200317,0.10303986817598343,0.37094351649284363,0.2816423177719116,0.10303986817598343,0.02747729793190956,0.0,0.0,0.5877384543418884,0.10906486958265305,0.7998090386390686,0.0,0.0,0.0,0.0,0.05453243479132652,0.7021877765655518,0.3052990436553955,0.5266408324241638,0.36635884642601013,0.045794855803251266,0.007632475811988115,0.0,0.0,0.786402702331543,0.11796040832996368,0.35388123989105225,0.4246574640274048,0.23592081665992737,0.07864027470350266,0.0157280545681715,0.0,14.745967864990234,17.51508903503418,12.604838371276855,22.270551681518555,27.120832443237305,17.51508903503418,26.02916717529297,22.270551681518555,35.193965911865234,33.01333236694336,38.326507568359375,38.46444320678711,0.5595762729644775,0.5099603533744812,0.5478069186210632,0.4866109788417816,0.48399779200553894,0.5099603533744812,0.45179590582847595,0.4866109788417816,0.43261024355888367,0.39942803978919983,0.3839515149593353,0.38364794850349426,0.37713268399238586,0.3386533260345459,0.37010249495506287,0.34133413434028625,0.33864420652389526,0.3386533260345459,0.31705960631370544,0.34133413434028625,0.31274423003196716,0.2631668448448181,0.2652088403701782,0.268496036529541,0.8372836112976074,0.8067980408668518,0.860704779624939,0.7543424367904663,0.702106773853302,0.8067980408668518,0.7123888731002808,0.7543424367904663,0.6167943477630615,0.6354591846466064,0.5758705735206604,0.5752667784690857
Grape Esca (Black_Measles) (846).JPG,Grape Esca (Black_Measles),0.7182629108428955,0.16038881242275238,0.613661527633667,0.0,0.0,0.0,0.0069734263233840466,0.2859104871749878,0.6202936768531799,0.3905552625656128,0.6356095671653748,0.22973839938640594,0.07657946646213531,0.007657946553081274,0.0,0.0,0.7567980885505676,0.4606596827507019,0.11516492068767548,0.23032984137535095,0.3208165764808655,0.21387770771980286,0.008226065896451473,0.0,0.8856385946273804,0.3313613831996918,0.32533663511276245,0.0,0.0,0.0,0.0,0.0,0.9199694991111755,0.22322790324687958,0.22322790324687958,0.15558308362960815,0.16911204159259796,0.03382240980863571,0.006764481775462627,0.0,0.9291307926177979,0.019909944385290146,0.19246280193328857,0.2521926462650299,0.12609632313251495,0.13273297250270844,0.04645653814077377,0.0,0.5784602165222168,0.10243566334247589,0.80743408203125,0.0,0.0,0.0,0.0,0.054230645298957825,0.6983739733695984,0.30364084243774414,0.5617355704307556,0.3188228905200958,0.053137149661779404,0.0075910212472081184,0.0,0.0,0.788894772529602,0.11833421140909195,0.35500264167785645,0.41811421513557434,0.2366684228181839,0.07888947427272797,0.02366684377193451,0.0,0.7828484773635864,0.602191150188446,0.1565696895122528,0.0,0.0,0.0,0.0,0.0,0.8610034584999084,0.07700031250715256,0.16800066828727722,0.29400119185447693,0.3710014820098877,0.021000083535909653,0.0,0.0,0.872033953666687,0.1098625436425209,0.357053279876709,0.30212199687957764,0.08926331996917725,0.027465635910630226,0.0,0.0,14.739919662475586,22.34963607788086,12.739919662475586,17.646202087402344,27.407291412353516,22.34963607788086,26.433332443237305,17.646202087402344,35.725215911865234,39.112220764160156,38.99461364746094,33.532222747802734,0.5629810094833374,0.48449334502220154,0.5457533597946167,0.506013035774231,0.4816380441188812,0.48449334502220154,0.45322367548942566,0.506013035774231,0.43458259105682373,0.3787402808666229,0.38836246728897095,0.40395885705947876,0.3774161636829376,0.3403230607509613,0.36913061141967773,0.3387891948223114,0.33868587017059326,0.3403230607509613,0.31621405482292175,0.3387891948223114,0.3137950599193573,0.26868680119514465,0.26422184705734253,0.2633110582828522,0.8400421738624573,0.757542610168457,0.8615394234657288,0.808567225933075,0.7038993239402771,0.757542610168457,0.712742269039154,0.808567225933075,0.6174224019050598,0.5751584768295288,0.575579822063446,0.6357690691947937
Grape Esca (Black_Measles) (847).JPG,Grape Esca (Black_Measles),0.95058673620224,0.3084350526332855,0.03539418429136276,0.0,0.0,0.0,0.0,0.0,0.9495809078216553,0.17766351997852325,0.17766351997852325,0.14703187346458435,0.11640024185180664,0.0,0.0,0.0,0.9628539085388184,0.041604798287153244,0.07726605981588364,0.10104022920131683,0.19019336998462677,0.13670147955417633,0.011887085624039173,0.0,0.8066064715385437,0.11352239549160004,0.579561710357666,0.005974862724542618,0.02389945089817047,0.0,0.0,0.0,0.9026517271995544,0.19390295445919037,0.2473934292793274,0.2808249592781067,0.08692201226949692,0.0,0.0,0.0,0.9349979758262634,0.019081590697169304,0.17809484899044037,0.2417001575231552,0.1653737872838974,0.08904742449522018,0.0,0.0,0.8206912279129028,0.554999828338623,0.13579782843589783,0.0,0.0,0.0,0.0,0.0,0.8247811794281006,0.09818823635578156,0.15710116922855377,0.5302164554595947,0.06545881927013397,0.0,0.0,0.0,0.8892973065376282,0.08084520697593689,0.2627469301223755,0.33685505390167236,0.14147911965847015,0.006737100891768932,0.006737100891768932,0.0,0.8049081563949585,0.11750483512878418,0.5816489458084106,0.0,0.0,0.0,0.0,0.0,0.8868086338043213,0.0637991800904274,0.27433648705482483,0.36365532875061035,0.04465942829847336,0.0,0.0,0.0,0.9126998782157898,0.1787104606628418,0.2808307409286499,0.23615311086177826,0.01914754882454872,0.006382516585290432,0.0,0.0,9.967741966247559,14.726326942443848,10.135080337524414,16.027055740356445,21.152082443237305,14.726326942443848,22.67708396911621,16.027055740356445,30.10560417175293,32.49555587768555,32.8556022644043,29.453332901000977,0.6555127501487732,0.5953019261360168,0.6265780329704285,0.5995856523513794,0.5785985589027405,0.5953019261360168,0.5600106120109558,0.5995856523513794,0.5240826606750488,0.48150724172592163,0.5006731748580933,0.503301739692688,0.49476099014282227,0.4668680727481842,0.49446770548820496,0.4658464789390564,0.44673535227775574,0.4668680727481842,0.44967737793922424,0.4658464789390564,0.41823050379753113,0.3905109167098999,0.4023309350013733,0.3905014097690582,0.879253625869751,0.823399007320404,0.8772265315055847,0.8078004121780396,0.7464188933372498,0.823399007320404,0.7281364798545837,0.8078004121780396,0.6434920430183411,0.6168408989906311,0.6097937226295471,0.6527121663093567
Grape Esca (Black_Measles) (848).JPG,Grape Esca (Black_Measles),0.8153219223022461,0.13189031183719635,0.5635313391685486,0.01199002843350172,0.01199002843350172,0.0,0.0,0.0,0.9015126824378967,0.1922343224287033,0.23863571882247925,0.29829463362693787,0.06628769636154175,0.0,0.0,0.0,0.9306780099868774,0.018993429839611053,0.15827856957912445,0.278570294380188,0.15827856957912445,0.07597371935844421,0.0,0.0,0.9465433955192566,0.3206034004688263,0.035622600466012955,0.0,0.0,0.0,0.0,0.0,0.9430630207061768,0.17992649972438812,0.1985395848751068,0.17372213304042816,0.09306543320417404,0.0,0.0,0.0,0.9620215892791748,0.04182702302932739,0.07767876237630844,0.10157991945743561,0.17925867438316345,0.15535752475261688,0.011950578540563583,0.0,0.800444483757019,0.10516788810491562,0.5901086926460266,0.0,0.0,0.0,0.0,0.0,0.8894190192222595,0.057588279247283936,0.2879413962364197,0.3455296754837036,0.057588279247283936,0.0,0.0,0.0,0.9132580757141113,0.18520618975162506,0.2746160626411438,0.23629754781723022,0.019159261137247086,0.006386420223861933,0.0,0.0,0.8272590041160583,0.5436273813247681,0.14181584119796753,0.0,0.0,0.0,0.0,0.0,0.8312557935714722,0.09163449704647064,0.1701783537864685,0.5170803666114807,0.06545320898294449,0.0,0.0,0.0,0.8914337158203125,0.08713261783123016,0.24129033088684082,0.34853047132492065,0.134050190448761,0.006702509243041277,0.006702509243041277,0.0,9.766129493713379,15.84183120727539,9.925403594970703,14.64307975769043,20.941667556762695,15.84183120727539,22.49791717529297,14.64307975769043,30.150861740112305,29.371110916137695,32.806034088134766,32.5533332824707,0.6554610133171082,0.6007287502288818,0.627160370349884,0.5987309813499451,0.5791333913803101,0.6007287502288818,0.56047123670578,0.5987309813499451,0.5277822613716125,0.503078818321228,0.498067706823349,0.48440998792648315,0.49470195174217224,0.4659034013748169,0.4945113956928253,0.46692955493927,0.44679364562034607,0.4659034013748169,0.44967013597488403,0.46692955493927,0.4183047413825989,0.39058518409729004,0.40230637788772583,0.3905298709869385,0.8820794224739075,0.8106350302696228,0.8801562786102295,0.8249642848968506,0.7497519254684448,0.8106350302696228,0.7311550974845886,0.8249642848968506,0.6442142128944397,0.6547892093658447,0.6116341948509216,0.6173872351646423
Grape Esca (Black_Measles) (849).JPG,Grape Esca (Black_Measles),0.9068998694419861,0.04829644411802292,0.4185691773891449,0.0,0.0,0.0,0.0,0.0,0.9617130160331726,0.15456101298332214,0.17745894193649292,0.13738757371902466,0.02862241119146347,0.005724482238292694,0.0,0.0,0.9754186272621155,0.03901674598455429,0.07245966792106628,0.16164080798625946,0.11147641390562057,0.05573820695281029,0.011147641576826572,0.0,0.8909648656845093,0.11278036236763,0.43984341621398926,0.0,0.0,0.0,0.0,0.0,0.9436711072921753,0.1330818235874176,0.15727852284908295,0.25406530499458313,0.04839339107275009,0.012098347768187523,0.0,0.0,0.969914436340332,0.0813101977109909,0.10454167425632477,0.1626203954219818,0.1161574199795723,0.04065509885549545,0.01161574199795723,0.0,0.49890169501304626,0.021929744631052017,0.8662248849868774,0.016447309404611588,0.0,0.0,0.0,0.0,0.7026660442352295,0.4092450439929962,0.517347514629364,0.25481295585632324,0.07721604406833649,0.015443209558725357,0.0,0.0,0.7484551668167114,0.07560153305530548,0.2646053731441498,0.5216506123542786,0.3024061322212219,0.022680461406707764,0.0,0.0,0.7362596988677979,0.07536516338586807,0.6724891662597656,0.0,0.0,0.0,0.0,0.0,0.8008764386177063,0.5631162524223328,0.20021910965442657,0.03754108399152756,0.0,0.0,0.0,0.0,0.9293344616889954,0.0576828271150589,0.08972884714603424,0.26918652653694153,0.21791291236877441,0.07050123810768127,0.006409203168004751,0.0,13.516129493713379,19.761707305908203,12.244959831237793,19.665973663330078,30.772916793823242,19.761707305908203,27.176042556762695,19.665973663330078,46.295257568359375,42.91666793823242,37.90409469604492,40.02777862548828,0.5907394289970398,0.5602930784225464,0.6070489883422852,0.5573192834854126,0.5122354030609131,0.5602930784225464,0.5307170748710632,0.5573192834854126,0.44454145431518555,0.4618081748485565,0.48700448870658875,0.4683535099029541,0.47343844175338745,0.44318073987960815,0.48148879408836365,0.44728779792785645,0.4188769459724426,0.44318073987960815,0.43834182620048523,0.44728779792785645,0.363328754901886,0.36432671546936035,0.3991537094116211,0.36874327063560486,0.8491413593292236,0.7815695405006409,0.8633885979652405,0.7826277017593384,0.6597987413406372,0.7815695405006409,0.69959557056427,0.7826277017593384,0.49250486493110657,0.532806932926178,0.5838760733604431,0.5642555356025696
Grape Esca (Black_Measles) (85).JPG,Grape Esca (Black_Measles),0.951025128364563,0.12751173973083496,0.28158843517303467,0.0,0.0,0.0,0.0,0.0,0.9464854598045349,0.03920353949069977,0.19041718542575836,0.25762325525283813,0.0,0.0,0.0,0.0,0.9748669266700745,0.08079008013010025,0.1346501260995865,0.15619415044784546,0.021544020622968674,0.010772010311484337,0.0,0.0,0.9616392254829407,0.24430833756923676,0.1247531920671463,0.0,0.0,0.0,0.0,0.0,0.9469637274742126,0.09352727979421616,0.1987454742193222,0.2338182032108307,0.017536364495754242,0.00584545498713851,0.0,0.0,0.9691535830497742,0.017002694308757782,0.03967295587062836,0.12468642741441727,0.192697212100029,0.06801077723503113,0.03967295587062836,0.0,0.750076174736023,0.25212642550468445,0.6114066243171692,0.0,0.0,0.0,0.0,0.0,0.8142666816711426,0.328443706035614,0.45845267176628113,0.13685154914855957,0.013685154728591442,0.0,0.0,0.0,0.8703943490982056,0.028305508196353912,0.2547495663166046,0.3467424809932709,0.2264440655708313,0.07076376676559448,0.014152754098176956,0.0,0.9018347263336182,0.23424279689788818,0.3630763292312622,0.0,0.0,0.0,0.0,0.0,0.8548749685287476,0.4015321731567383,0.3238162696361542,0.051810603588819504,0.019428975880146027,0.006476325448602438,0.0,0.0,0.905530571937561,0.026830535382032394,0.09390687197446823,0.16098320484161377,0.3487969636917114,0.14756794273853302,0.03353817015886307,0.0,10.141129493713379,17.852237701416016,13.79838752746582,19.94380760192871,23.725000381469727,17.852237701416016,26.99791717529297,19.94380760192871,37.506465911865234,35.72666549682617,38.443965911865234,38.5977783203125,0.6589162945747375,0.6010594367980957,0.6363997459411621,0.5936976671218872,0.5741676688194275,0.6010594367980957,0.5781389474868774,0.5936976671218872,0.5200276374816895,0.5155511498451233,0.5355598330497742,0.5235075950622559,0.5285253524780273,0.49875620007514954,0.5292732119560242,0.4976455569267273,0.48370417952537537,0.49875620007514954,0.48776647448539734,0.4976455569267273,0.4384418725967407,0.427642822265625,0.44580042362213135,0.43084901571273804,0.8997470140457153,0.8255631327629089,0.8635921478271484,0.8051260709762573,0.7682639956474304,0.8255631327629089,0.7362954616546631,0.8051260709762573,0.6377400755882263,0.6580200791358948,0.6286851763725281,0.6305374503135681
Grape Esca (Black_Measles) (850).JPG,Grape Esca (Black_Measles),0.8909648656845093,0.11278036236763,0.43984341621398926,0.0,0.0,0.0,0.0,0.0,0.9431536197662354,0.13905470073223114,0.15719227492809296,0.25392597913742065,0.04232099652290344,0.012091713026165962,0.0,0.0,0.969914436340332,0.0813101977109909,0.10454167425632477,0.1626203954219818,0.1161574199795723,0.04065509885549545,0.01161574199795723,0.0,0.9068998694419861,0.04829644411802292,0.4185691773891449,0.0,0.0,0.0,0.0,0.0,0.962122917175293,0.14889997243881226,0.18326151371002197,0.1317192167043686,0.03436153382062912,0.005726922303438187,0.0,0.0,0.9758735299110413,0.03903494030237198,0.07806988060474396,0.15613976120948792,0.11152840405702591,0.055764202028512955,0.011152840219438076,0.0,0.7497212886810303,0.08136510103940964,0.6567325592041016,0.0,0.0,0.0,0.0,0.0,0.8052703738212585,0.553623378276825,0.20760877430438995,0.04403822496533394,0.0,0.0,0.0,0.0,0.9333380460739136,0.050793908536434174,0.10158781707286835,0.25396955013275146,0.2158741056919098,0.06984162330627441,0.0,0.0,0.5035238265991211,0.03319936990737915,0.8631836771965027,0.016599684953689575,0.0,0.0,0.0,0.0,0.6986783146858215,0.37621140480041504,0.5451226234436035,0.2610446512699127,0.06910005211830139,0.015355567447841167,0.0,0.0,0.7543820142745972,0.10007108002901077,0.26942214369773865,0.47726207971572876,0.3463999032974243,0.02309332601726055,0.0,0.0,13.415322303771973,19.71175765991211,12.378024101257324,19.751300811767578,30.535417556762695,19.71175765991211,27.222917556762695,19.751300811767578,45.767242431640625,39.526668548583984,37.909481048583984,42.588890075683594,0.5915800333023071,0.5600700974464417,0.6064075231552124,0.5601144433021545,0.5159839987754822,0.5600700974464417,0.5271998047828674,0.5601144433021545,0.445096492767334,0.46679502725601196,0.4853794276714325,0.4624796211719513,0.4744054973125458,0.4472847878932953,0.4815135896205902,0.4432161748409271,0.41986921429634094,0.4472847878932953,0.438387006521225,0.4432161748409271,0.36443766951560974,0.3699357509613037,0.3991537094116211,0.3654195964336395,0.8488873243331909,0.7801236510276794,0.8606321811676025,0.7796825766563416,0.6593289971351624,0.7801236510276794,0.6960897445678711,0.7796825766563416,0.4937160909175873,0.5654747486114502,0.5796515941619873,0.5318111181259155
Grape Esca (Black_Measles) (851).JPG,Grape Esca (Black_Measles),0.8593887090682983,0.12949693202972412,0.49444282054901123,0.00588622409850359,0.01177244819700718,0.00588622409850359,0.0,0.0,0.8694601655006409,0.05711781978607178,0.1586606204509735,0.4569425582885742,0.08250351995229721,0.0,0.0,0.0,0.9170058965682983,0.03847577050328255,0.2693304121494293,0.2693304121494293,0.10260205715894699,0.04488839954137802,0.0,0.0,0.9080159664154053,0.18964889645576477,0.3735508620738983,0.0,0.0,0.0,0.0,0.0,0.9455413222312927,0.14307533204555511,0.17417865991592407,0.1990613341331482,0.12441333383321762,0.006220666691660881,0.0,0.0,0.9450165629386902,0.012193761765956879,0.15851891040802002,0.24387523531913757,0.1402282565832138,0.048775047063827515,0.012193761765956879,0.0,0.5277888774871826,0.13487938046455383,0.8385978937149048,0.0,0.0,0.0,0.0,0.0,0.6444203853607178,0.09097699075937271,0.2426053136587143,0.6823274493217468,0.21986106038093567,0.060651328414678574,0.0,0.0,0.736589789390564,0.11509215086698532,0.5217511057853699,0.37596768140792847,0.16880181431770325,0.04603686183691025,0.0,0.0,0.7983369827270508,0.22898037731647491,0.5569792985916138,0.0,0.0,0.0,0.0,0.0,0.8509318828582764,0.16174738109111786,0.35865724086761475,0.3375597596168518,0.08438993990421295,0.007032494992017746,0.0,0.0,0.8636974096298218,0.07661832123994827,0.1741325557231903,0.39702221751213074,0.243785560131073,0.027861207723617554,0.0,0.0,11.401209831237793,17.067638397216797,9.332661628723145,13.371487617492676,23.993749618530273,17.067638397216797,20.618749618530273,13.371487617492676,35.6756477355957,32.073333740234375,30.859912872314453,29.171112060546875,0.5965026617050171,0.5626991391181946,0.6242108941078186,0.5648155212402344,0.5182779431343079,0.5626991391181946,0.5351055264472961,0.5648155212402344,0.4600372910499573,0.4631861746311188,0.4634430408477783,0.44687190651893616,0.44013360142707825,0.41074424982070923,0.44253113865852356,0.4120602607727051,0.392517626285553,0.41074424982070923,0.39475318789482117,0.4120602607727051,0.3550642430782318,0.33208656311035156,0.35085320472717285,0.33336666226387024,0.8490046858787537,0.7746644020080566,0.8764001131057739,0.8234628438949585,0.6835455894470215,0.7746644020080566,0.7278006076812744,0.8234628438949585,0.5323272943496704,0.5772406458854675,0.593982994556427,0.6154949069023132
Grape Esca (Black_Measles) (852).JPG,Grape Esca (Black_Measles),0.9080159664154053,0.18964889645576477,0.3735508620738983,0.0,0.0,0.0,0.0,0.0,0.943498969078064,0.1427662968635559,0.18000967800617218,0.21104581654071808,0.11173014342784882,0.0,0.0,0.0,0.9429856538772583,0.0060837785713374615,0.15817824006080627,0.25551870465278625,0.13384312391281128,0.04867022857069969,0.012167557142674923,0.0,0.8556025624275208,0.11720582842826843,0.5039850473403931,0.005860291421413422,0.011720582842826843,0.005860291421413422,0.0,0.0,0.8720279335975647,0.0636516734957695,0.15276402235031128,0.4519268870353699,0.08911234140396118,0.0,0.0,0.0,0.9173076748847961,0.04490317404270172,0.2630043029785156,0.27583378553390503,0.09622108191251755,0.04490317404270172,0.0,0.0,0.7999317646026611,0.2356388121843338,0.5518909096717834,0.0,0.0,0.0,0.0,0.0,0.8529167771339417,0.1550757735967636,0.35244494676589966,0.3383471369743347,0.09868458658456802,0.007048898842185736,0.0,0.0,0.8625682592391968,0.08347434550523758,0.1739048808813095,0.41041553020477295,0.22259825468063354,0.027824781835079193,0.0,0.0,0.5321253538131714,0.1478125900030136,0.8336630463600159,0.0,0.0,0.0,0.0,0.0,0.6434594988822937,0.09084133803844452,0.24224357306957245,0.6888801455497742,0.1968228965997696,0.07570111751556396,0.0,0.0,0.7410531640052795,0.13122816383838654,0.5094740390777588,0.37824589014053345,0.16982468962669373,0.04631582275032997,0.0,0.0,11.23588752746582,13.27575397491455,9.247983932495117,16.982309341430664,23.684375762939453,13.27575397491455,20.518749237060547,16.982309341430664,35.10668182373047,29.08333396911621,30.653017044067383,31.52111053466797,0.5963903069496155,0.5649808049201965,0.6227153539657593,0.5650787949562073,0.5161101222038269,0.5649808049201965,0.5326051712036133,0.5650787949562073,0.45641887187957764,0.45109909772872925,0.46691519021987915,0.4714687168598175,0.4401838183403015,0.4121292233467102,0.4426206946372986,0.41082727909088135,0.3924948275089264,0.4121292233467102,0.3948054015636444,0.41082727909088135,0.3552587926387787,0.3334416449069977,0.35090282559394836,0.3322017788887024,0.8500138521194458,0.8233392834663391,0.8765500783920288,0.7740160226821899,0.685192346572876,0.8233392834663391,0.7269765734672546,0.7740160226821899,0.5361988544464111,0.61368727684021,0.5935155749320984,0.5813063383102417
